  0.1432223E+00  0.7129881E-01  0.5000000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1432891E+00  0.7129949E-01  0.4995000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1433560E+00  0.7130013E-01  0.4990000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1434230E+00  0.7130073E-01  0.4985000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1434900E+00  0.7130129E-01  0.4980000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1435571E+00  0.7130181E-01  0.4975000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1436243E+00  0.7130230E-01  0.4970000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1436915E+00  0.7130274E-01  0.4965000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1437588E+00  0.7130315E-01  0.4960000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1438262E+00  0.7130352E-01  0.4955000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1438936E+00  0.7130385E-01  0.4950000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1439612E+00  0.7130414E-01  0.4945000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1440288E+00  0.7130439E-01  0.4940000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1440964E+00  0.7130460E-01  0.4935000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1441642E+00  0.7130477E-01  0.4930000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1442320E+00  0.7130490E-01  0.4925000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1442999E+00  0.7130500E-01  0.4920000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1443678E+00  0.7130505E-01  0.4915000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1444359E+00  0.7130506E-01  0.4910000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1445040E+00  0.7130503E-01  0.4905000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1445722E+00  0.7130496E-01  0.4900000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1446404E+00  0.7130485E-01  0.4895000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1447088E+00  0.7130470E-01  0.4890000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1447772E+00  0.7130450E-01  0.4885000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1448456E+00  0.7130427E-01  0.4880000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1449142E+00  0.7130399E-01  0.4875000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1449828E+00  0.7130368E-01  0.4870000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1450515E+00  0.7130332E-01  0.4865000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1451203E+00  0.7130292E-01  0.4860000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1451891E+00  0.7130248E-01  0.4855000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1452580E+00  0.7130199E-01  0.4850000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1453270E+00  0.7130146E-01  0.4845000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1453961E+00  0.7130090E-01  0.4840000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1454652E+00  0.7130028E-01  0.4835000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1455345E+00  0.7129963E-01  0.4830000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1456037E+00  0.7129893E-01  0.4825000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1456731E+00  0.7129819E-01  0.4820000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1457425E+00  0.7129741E-01  0.4815000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1458121E+00  0.7129658E-01  0.4810000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1458817E+00  0.7129571E-01  0.4805000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1459513E+00  0.7129480E-01  0.4800000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1460211E+00  0.7129384E-01  0.4795000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1460909E+00  0.7129284E-01  0.4790000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1461608E+00  0.7129180E-01  0.4785000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1462307E+00  0.7129071E-01  0.4780000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1463008E+00  0.7128957E-01  0.4775000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1463709E+00  0.7128839E-01  0.4770000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1464411E+00  0.7128717E-01  0.4765000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1465114E+00  0.7128590E-01  0.4760000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1465817E+00  0.7128459E-01  0.4755000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1466521E+00  0.7128323E-01  0.4750000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1467226E+00  0.7128183E-01  0.4745000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1467932E+00  0.7128038E-01  0.4740000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1468638E+00  0.7127888E-01  0.4735000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1469346E+00  0.7127734E-01  0.4730000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1470054E+00  0.7127576E-01  0.4725000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1470762E+00  0.7127412E-01  0.4720000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1471472E+00  0.7127244E-01  0.4715000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1472182E+00  0.7127072E-01  0.4710000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1472893E+00  0.7126894E-01  0.4705000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1473605E+00  0.7126713E-01  0.4700000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1474318E+00  0.7126526E-01  0.4695000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
  0.1475031E+00  0.7126335E-01  0.4690000E+01  0.5000000E+01  0.1000000E+01  0.1000000E+00
