  0.3362779E+01  0.1912601E-01  0.5000000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362779E+01  0.1914439E-01  0.4995000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362779E+01  0.1916280E-01  0.4990000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362779E+01  0.1918125E-01  0.4985000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1919973E-01  0.4980000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1921826E-01  0.4975000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1923683E-01  0.4970000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1925543E-01  0.4965000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1927407E-01  0.4960000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1929275E-01  0.4955000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1931147E-01  0.4950000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1933023E-01  0.4945000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1934903E-01  0.4940000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1936787E-01  0.4935000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1938674E-01  0.4930000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1940566E-01  0.4925000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362780E+01  0.1942462E-01  0.4920000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1944361E-01  0.4915000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1946265E-01  0.4910000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1948172E-01  0.4905000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1950084E-01  0.4900000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1951999E-01  0.4895000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1953919E-01  0.4890000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1955843E-01  0.4885000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1957771E-01  0.4880000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1959702E-01  0.4875000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1961638E-01  0.4870000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1963578E-01  0.4865000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1965523E-01  0.4860000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362781E+01  0.1967471E-01  0.4855000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1969423E-01  0.4850000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1971380E-01  0.4845000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1973341E-01  0.4840000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1975306E-01  0.4835000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1977275E-01  0.4830000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1979248E-01  0.4825000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1981226E-01  0.4820000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1983208E-01  0.4815000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1985194E-01  0.4810000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1987184E-01  0.4805000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1989179E-01  0.4800000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362782E+01  0.1991178E-01  0.4795000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.1993181E-01  0.4790000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.1995188E-01  0.4785000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.1997200E-01  0.4780000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.1999216E-01  0.4775000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2001237E-01  0.4770000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2003262E-01  0.4765000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2005291E-01  0.4760000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2007325E-01  0.4755000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2009363E-01  0.4750000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2011405E-01  0.4745000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2013452E-01  0.4740000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362783E+01  0.2015504E-01  0.4735000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2017560E-01  0.4730000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2019620E-01  0.4725000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2021685E-01  0.4720000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2023754E-01  0.4715000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2025828E-01  0.4710000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2027907E-01  0.4705000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2029990E-01  0.4700000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2032078E-01  0.4695000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2034170E-01  0.4690000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2036267E-01  0.4685000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362784E+01  0.2038368E-01  0.4680000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2040474E-01  0.4675000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2042585E-01  0.4670000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2044700E-01  0.4665000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2046820E-01  0.4660000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2048945E-01  0.4655000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2051074E-01  0.4650000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2053208E-01  0.4645000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2055347E-01  0.4640000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2057491E-01  0.4635000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2059639E-01  0.4630000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2061793E-01  0.4625000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362785E+01  0.2063951E-01  0.4620000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2066113E-01  0.4615000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2068281E-01  0.4610000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2070454E-01  0.4605000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2072631E-01  0.4600000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2074813E-01  0.4595000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2077000E-01  0.4590000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2079193E-01  0.4585000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2081390E-01  0.4580000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2083592E-01  0.4575000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2085798E-01  0.4570000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362786E+01  0.2088010E-01  0.4565000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2090227E-01  0.4560000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2092449E-01  0.4555000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2094676E-01  0.4550000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2096908E-01  0.4545000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2099145E-01  0.4540000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2101387E-01  0.4535000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2103634E-01  0.4530000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2105887E-01  0.4525000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2108144E-01  0.4520000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362787E+01  0.2110407E-01  0.4515000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2112675E-01  0.4510000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2114948E-01  0.4505000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2117226E-01  0.4500000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2119509E-01  0.4495000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2121798E-01  0.4490000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2124092E-01  0.4485000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2126391E-01  0.4480000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2128695E-01  0.4475000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2131005E-01  0.4470000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2133320E-01  0.4465000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362788E+01  0.2135641E-01  0.4460000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
  0.3362789E+01  0.2137966E-01  0.4455000E+01  0.5000000E+01  0.1000000E+01  0.3000000E-01
